year,cause,gender,age,people
2001,"Diabetes mellitus",1,70 to 74,4702
2001,"Diabetes mellitus",1,75 to 79,5243
2001,"Diabetes mellitus",1,80 to 84,4673
2001,"Diabetes mellitus",1,85 to 89,2966
2001,"Diabetes mellitus",1,90 to 94,1188
2001,"Diabetes mellitus",1,95+,303
2001,"Diabetes mellitus",1,Unspecified,1
2001,"Diabetes mellitus",2,0 to 4,35
2001,"Diabetes mellitus",2,5 to 9,5
2001,"Diabetes mellitus",2,10 to 14,9
2001,"Diabetes mellitus",2,15 to 19,21
2001,"Diabetes mellitus",2,20 to 24,38
2001,"Diabetes mellitus",2,25 to 29,93
2001,"Diabetes mellitus",2,30 to 34,145
2001,"Diabetes mellitus",2,35 to 39,296
2001,"Diabetes mellitus",2,40 to 44,478
2001,"Diabetes mellitus",2,45 to 49,826
2001,"Diabetes mellitus",2,50 to 54,1359
2001,"Diabetes mellitus",2,55 to 59,1825
2001,"Diabetes mellitus",2,60 to 64,2498
2001,"Diabetes mellitus",2,65 to 69,3461
2001,"Diabetes mellitus",2,70 to 74,4833
2001,"Diabetes mellitus",2,75 to 79,6302
2001,"Diabetes mellitus",2,80 to 84,6583
2001,"Diabetes mellitus",2,85 to 89,5400
2001,"Diabetes mellitus",2,90 to 94,3071
2001,"Diabetes mellitus",2,95+,1243
2002,"Diabetes mellitus",1,0 to 4,34
2002,"Diabetes mellitus",1,5 to 9,2
2002,"Diabetes mellitus",1,10 to 14,11
2002,"Diabetes mellitus",1,15 to 19,30
2002,"Diabetes mellitus",1,20 to 24,64
2002,"Diabetes mellitus",1,25 to 29,122
2002,"Diabetes mellitus",1,30 to 34,240
2002,"Diabetes mellitus",1,35 to 39,449
2002,"Diabetes mellitus",1,40 to 44,876
2002,"Diabetes mellitus",1,45 to 49,1247
2002,"Diabetes mellitus",1,50 to 54,1975
2002,"Diabetes mellitus",1,55 to 59,2615
2002,"Diabetes mellitus",1,60 to 64,3065
2002,"Diabetes mellitus",1,65 to 69,3742
2002,"Diabetes mellitus",1,70 to 74,4674
2002,"Diabetes mellitus",1,75 to 79,5400
2002,"Diabetes mellitus",1,80 to 84,4893
2002,"Diabetes mellitus",1,85 to 89,3248
2002,"Diabetes mellitus",1,90 to 94,1254
2002,"Diabetes mellitus",1,95+,342
2002,"Diabetes mellitus",1,Unspecified,1
2002,"Diabetes mellitus",2,0 to 4,33
2002,"Diabetes mellitus",2,5 to 9,1
2002,"Diabetes mellitus",2,10 to 14,10
2002,"Diabetes mellitus",2,15 to 19,22
2002,"Diabetes mellitus",2,20 to 24,44
2002,"Diabetes mellitus",2,25 to 29,92
2002,"Diabetes mellitus",2,30 to 34,150
2002,"Diabetes mellitus",2,35 to 39,316
2002,"Diabetes mellitus",2,40 to 44,508
2002,"Diabetes mellitus",2,45 to 49,856
2002,"Diabetes mellitus",2,50 to 54,1408
2002,"Diabetes mellitus",2,55 to 59,1894
2002,"Diabetes mellitus",2,60 to 64,2443
2002,"Diabetes mellitus",2,65 to 69,3507
2002,"Diabetes mellitus",2,70 to 74,4783
2002,"Diabetes mellitus",2,75 to 79,6301
2002,"Diabetes mellitus",2,80 to 84,6686
2002,"Diabetes mellitus",2,85 to 89,5549
2002,"Diabetes mellitus",2,90 to 94,3121
2002,"Diabetes mellitus",2,95+,1210
2003,"Diabetes mellitus",1,0 to 4,37
2003,"Diabetes mellitus",1,5 to 9,1
2003,"Diabetes mellitus",1,10 to 14,10
2003,"Diabetes mellitus",1,15 to 19,26
2003,"Diabetes mellitus",1,20 to 24,66
2003,"Diabetes mellitus",1,25 to 29,115
2003,"Diabetes mellitus",1,30 to 34,248
2003,"Diabetes mellitus",1,35 to 39,411
2003,"Diabetes mellitus",1,40 to 44,841
2003,"Diabetes mellitus",1,45 to 49,1354
2003,"Diabetes mellitus",1,50 to 54,1978
2003,"Diabetes mellitus",1,55 to 59,2713
2003,"Diabetes mellitus",1,60 to 64,3329
2003,"Diabetes mellitus",1,65 to 69,3929
2003,"Diabetes mellitus",1,70 to 74,4757
2003,"Diabetes mellitus",1,75 to 79,5547
2003,"Diabetes mellitus",1,80 to 84,5132
2003,"Diabetes mellitus",1,85 to 89,3260
2003,"Diabetes mellitus",1,90 to 94,1318
2003,"Diabetes mellitus",1,95+,345
2003,"Diabetes mellitus",1,Unspecified,3
2003,"Diabetes mellitus",2,0 to 4,40
2003,"Diabetes mellitus",2,5 to 9,2
2003,"Diabetes mellitus",2,10 to 14,10
2003,"Diabetes mellitus",2,15 to 19,15
2003,"Diabetes mellitus",2,20 to 24,43
2003,"Diabetes mellitus",2,25 to 29,106
2003,"Diabetes mellitus",2,30 to 34,157
2003,"Diabetes mellitus",2,35 to 39,292
2003,"Diabetes mellitus",2,40 to 44,488
2003,"Diabetes mellitus",2,45 to 49,889
2003,"Diabetes mellitus",2,50 to 54,1426
2003,"Diabetes mellitus",2,55 to 59,2089
2003,"Diabetes mellitus",2,60 to 64,2596
2003,"Diabetes mellitus",2,65 to 69,3380
2003,"Diabetes mellitus",2,70 to 74,4588
2003,"Diabetes mellitus",2,75 to 79,6025
2003,"Diabetes mellitus",2,80 to 84,6593
2003,"Diabetes mellitus",2,85 to 89,5497
2003,"Diabetes mellitus",2,90 to 94,3254
2003,"Diabetes mellitus",2,95+,1289
2004,"Diabetes mellitus",1,0 to 4,38
2004,"Diabetes mellitus",1,5 to 9,1
2004,"Diabetes mellitus",1,10 to 14,10
2004,"Diabetes mellitus",1,15 to 19,27
2004,"Diabetes mellitus",1,20 to 24,50
2004,"Diabetes mellitus",1,25 to 29,96
2004,"Diabetes mellitus",1,30 to 34,226
2004,"Diabetes mellitus",1,35 to 39,441
2004,"Diabetes mellitus",1,40 to 44,802
2004,"Diabetes mellitus",1,45 to 49,1358
2004,"Diabetes mellitus",1,50 to 54,2016
2004,"Diabetes mellitus",1,55 to 59,2758
2004,"Diabetes mellitus",1,60 to 64,3394
2004,"Diabetes mellitus",1,65 to 69,3832
2004,"Diabetes mellitus",1,70 to 74,4598
2004,"Diabetes mellitus",1,75 to 79,5334
2004,"Diabetes mellitus",1,80 to 84,5233
2004,"Diabetes mellitus",1,85 to 89,3296
2004,"Diabetes mellitus",1,90 to 94,1408
2004,"Diabetes mellitus",1,95+,331
2004,"Diabetes mellitus",1,Unspecified,1
2004,"Diabetes mellitus",2,0 to 4,37
2004,"Diabetes mellitus",2,5 to 9,1
2004,"Diabetes mellitus",2,10 to 14,15
2004,"Diabetes mellitus",2,15 to 19,16
2004,"Diabetes mellitus",2,20 to 24,58
2004,"Diabetes mellitus",2,25 to 29,67
2004,"Diabetes mellitus",2,30 to 34,180
2004,"Diabetes mellitus",2,35 to 39,258
2004,"Diabetes mellitus",2,40 to 44,500
2004,"Diabetes mellitus",2,45 to 49,854
2004,"Diabetes mellitus",2,50 to 54,1333
2004,"Diabetes mellitus",2,55 to 59,2082
2004,"Diabetes mellitus",2,60 to 64,2543
2004,"Diabetes mellitus",2,65 to 69,3270
2004,"Diabetes mellitus",2,70 to 74,4391
2004,"Diabetes mellitus",2,75 to 79,5763
2004,"Diabetes mellitus",2,80 to 84,6613
2004,"Diabetes mellitus",2,85 to 89,5414
2004,"Diabetes mellitus",2,90 to 94,3235
2004,"Diabetes mellitus",2,95+,1233
2004,"Diabetes mellitus",2,Unspecified,2
2005,"Diabetes mellitus",1,0 to 4,36
2005,"Diabetes mellitus",1,10 to 14,9
2005,"Diabetes mellitus",1,15 to 19,38
2005,"Diabetes mellitus",1,20 to 24,70
2005,"Diabetes mellitus",1,25 to 29,113
2005,"Diabetes mellitus",1,30 to 34,248
2005,"Diabetes mellitus",1,35 to 39,454
2005,"Diabetes mellitus",1,40 to 44,811
2005,"Diabetes mellitus",1,45 to 49,1409
2005,"Diabetes mellitus",1,50 to 54,2051
2005,"Diabetes mellitus",1,55 to 59,3062
2005,"Diabetes mellitus",1,60 to 64,3506
2005,"Diabetes mellitus",1,65 to 69,3890
2005,"Diabetes mellitus",1,70 to 74,4614
2005,"Diabetes mellitus",1,75 to 79,5425
2005,"Diabetes mellitus",1,80 to 84,5276
2005,"Diabetes mellitus",1,85 to 89,3615
2005,"Diabetes mellitus",1,90 to 94,1547
2005,"Diabetes mellitus",1,95+,361
2005,"Diabetes mellitus",2,0 to 4,34
2005,"Diabetes mellitus",2,5 to 9,2
2005,"Diabetes mellitus",2,10 to 14,13
2005,"Diabetes mellitus",2,15 to 19,27
2005,"Diabetes mellitus",2,20 to 24,51
2005,"Diabetes mellitus",2,25 to 29,81
2005,"Diabetes mellitus",2,30 to 34,145
2005,"Diabetes mellitus",2,35 to 39,305
2005,"Diabetes mellitus",2,40 to 44,466
2005,"Diabetes mellitus",2,45 to 49,819
2005,"Diabetes mellitus",2,50 to 54,1402
2005,"Diabetes mellitus",2,55 to 59,2088
2005,"Diabetes mellitus",2,60 to 64,2641
2005,"Diabetes mellitus",2,65 to 69,3370
2005,"Diabetes mellitus",2,70 to 74,4307
2005,"Diabetes mellitus",2,75 to 79,5792
2005,"Diabetes mellitus",2,80 to 84,6642
2005,"Diabetes mellitus",2,85 to 89,5698
2005,"Diabetes mellitus",2,90 to 94,3363
2005,"Diabetes mellitus",2,95+,1319
2007,"Diabetes mellitus",1,0 to 4,36
2007,"Diabetes mellitus",1,5 to 9,5
2007,"Diabetes mellitus",1,10 to 14,5
2007,"Diabetes mellitus",1,15 to 19,28
2007,"Diabetes mellitus",1,20 to 24,60
2007,"Diabetes mellitus",1,25 to 29,117
2007,"Diabetes mellitus",1,30 to 34,227
2007,"Diabetes mellitus",1,35 to 39,475
2007,"Diabetes mellitus",1,40 to 44,747
2007,"Diabetes mellitus",1,45 to 49,1370
2007,"Diabetes mellitus",1,50 to 54,2136
2007,"Diabetes mellitus",1,55 to 59,3042
2007,"Diabetes mellitus",1,60 to 64,3601
2007,"Diabetes mellitus",1,65 to 69,3914
2007,"Diabetes mellitus",1,70 to 74,4365
2007,"Diabetes mellitus",1,75 to 79,4841
2007,"Diabetes mellitus",1,80 to 84,5032
2007,"Diabetes mellitus",1,85 to 89,3620
2007,"Diabetes mellitus",1,90 to 94,1487
2007,"Diabetes mellitus",1,95+,355
2007,"Diabetes mellitus",1,Unspecified,2
2007,"Diabetes mellitus",2,0 to 4,33
2007,"Diabetes mellitus",2,5 to 9,2
2007,"Diabetes mellitus",2,10 to 14,6
2007,"Diabetes mellitus",2,15 to 19,24
2007,"Diabetes mellitus",2,20 to 24,43
2007,"Diabetes mellitus",2,25 to 29,86
2007,"Diabetes mellitus",2,30 to 34,150
2007,"Diabetes mellitus",2,35 to 39,253
2007,"Diabetes mellitus",2,40 to 44,482
2007,"Diabetes mellitus",2,45 to 49,784
2007,"Diabetes mellitus",2,50 to 54,1453
2007,"Diabetes mellitus",2,55 to 59,2042
2007,"Diabetes mellitus",2,60 to 64,2617
2007,"Diabetes mellitus",2,65 to 69,2964
2007,"Diabetes mellitus",2,70 to 74,3868
2007,"Diabetes mellitus",2,75 to 79,5170
2007,"Diabetes mellitus",2,80 to 84,6143
2007,"Diabetes mellitus",2,85 to 89,5465
2007,"Diabetes mellitus",2,90 to 94,3126
2007,"Diabetes mellitus",2,95+,1174
1999,"Pneumonia",1,0 to 4,233
1999,"Pneumonia",1,5 to 9,22
1999,"Pneumonia",1,10 to 14,25
1999,"Pneumonia",1,15 to 19,31
1999,"Pneumonia",1,20 to 24,55
1999,"Pneumonia",1,25 to 29,76
1999,"Pneumonia",1,30 to 34,116
1999,"Pneumonia",1,35 to 39,246
1999,"Pneumonia",1,40 to 44,336
1999,"Pneumonia",1,45 to 49,492
1999,"Pneumonia",1,50 to 54,552
1999,"Pneumonia",1,55 to 59,598
1999,"Pneumonia",1,60 to 64,827
1999,"Pneumonia",1,65 to 69,1367
1999,"Pneumonia",1,70 to 74,2452
1999,"Pneumonia",1,75 to 79,3949
1999,"Pneumonia",1,80 to 84,5307
1999,"Pneumonia",1,85 to 89,5373
1999,"Pneumonia",1,90 to 94,3524
1999,"Pneumonia",1,95+,1539
1999,"Pneumonia",1,Unspecified,1
1999,"Pneumonia",2,0 to 4,209
1999,"Pneumonia",2,5 to 9,17
1999,"Pneumonia",2,10 to 14,17
1999,"Pneumonia",2,15 to 19,33
1999,"Pneumonia",2,20 to 24,47
1999,"Pneumonia",2,25 to 29,57
1999,"Pneumonia",2,30 to 34,81
1999,"Pneumonia",2,35 to 39,206
1999,"Pneumonia",2,40 to 44,256
1999,"Pneumonia",2,45 to 49,293
1999,"Pneumonia",2,50 to 54,334
1999,"Pneumonia",2,55 to 59,470
1999,"Pneumonia",2,60 to 64,658
1999,"Pneumonia",2,65 to 69,954
1999,"Pneumonia",2,70 to 74,1923
1999,"Pneumonia",2,75 to 79,3673
1999,"Pneumonia",2,80 to 84,5812
1999,"Pneumonia",2,85 to 89,7757
1999,"Pneumonia",2,90 to 94,7323
1999,"Pneumonia",2,95+,4830
1999,"Pneumonia",2,Unspecified,1
2000,"Pneumonia",1,0 to 4,220
2000,"Pneumonia",1,5 to 9,24
2000,"Pneumonia",1,10 to 14,17
2000,"Pneumonia",1,15 to 19,31
2000,"Pneumonia",1,20 to 24,64
2000,"Pneumonia",1,25 to 29,78
2000,"Pneumonia",1,30 to 34,121
2000,"Pneumonia",1,35 to 39,204
2000,"Pneumonia",1,40 to 44,408
2000,"Pneumonia",1,45 to 49,453
2000,"Pneumonia",1,50 to 54,588
2000,"Pneumonia",1,55 to 59,689
2000,"Pneumonia",1,60 to 64,946
2000,"Pneumonia",1,65 to 69,1404
2000,"Pneumonia",1,70 to 74,2503
2000,"Pneumonia",1,75 to 79,4002
2000,"Pneumonia",1,80 to 84,5551
2000,"Pneumonia",1,85 to 89,5448
2000,"Pneumonia",1,90 to 94,3638
2000,"Pneumonia",1,95+,1605
2000,"Pneumonia",1,Unspecified,2
2000,"Pneumonia",2,0 to 4,178
2000,"Pneumonia",2,5 to 9,18
2000,"Pneumonia",2,10 to 14,15
2000,"Pneumonia",2,15 to 19,25
2000,"Pneumonia",2,20 to 24,52
2000,"Pneumonia",2,25 to 29,55
2000,"Pneumonia",2,30 to 34,95
2000,"Pneumonia",2,35 to 39,191
2000,"Pneumonia",2,40 to 44,239
2000,"Pneumonia",2,45 to 49,305
2000,"Pneumonia",2,50 to 54,379
2000,"Pneumonia",2,55 to 59,468
2000,"Pneumonia",2,60 to 64,679
2000,"Pneumonia",2,65 to 69,1053
2000,"Pneumonia",2,70 to 74,2028
2000,"Pneumonia",2,75 to 79,3720
2000,"Pneumonia",2,80 to 84,6054
2000,"Pneumonia",2,85 to 89,7932
2000,"Pneumonia",2,90 to 94,7375
2000,"Pneumonia",2,95+,4694
2000,"Pneumonia",2,Unspecified,1
2001,"Pneumonia",1,0 to 4,224
2001,"Pneumonia",1,5 to 9,20
2001,"Pneumonia",1,10 to 14,23
2001,"Pneumonia",1,15 to 19,33
2001,"Pneumonia",1,20 to 24,66
2001,"Pneumonia",1,25 to 29,61
2001,"Pneumonia",1,30 to 34,124
2001,"Pneumonia",1,35 to 39,217
2001,"Pneumonia",1,40 to 44,336
2001,"Pneumonia",1,45 to 49,491
2001,"Pneumonia",1,50 to 54,598
2001,"Pneumonia",1,55 to 59,681
2001,"Pneumonia",1,60 to 64,894
2001,"Pneumonia",1,65 to 69,1334
2001,"Pneumonia",1,70 to 74,2389
2001,"Pneumonia",1,75 to 79,3989
2001,"Pneumonia",1,80 to 84,5285
2001,"Pneumonia",1,85 to 89,5358
2001,"Pneumonia",1,90 to 94,3579
2001,"Pneumonia",1,95+,1536
2001,"Pneumonia",1,Unspecified,4
2001,"Pneumonia",2,0 to 4,195
2001,"Pneumonia",2,5 to 9,16
2001,"Pneumonia",2,10 to 14,20
2001,"Pneumonia",2,15 to 19,29
2001,"Pneumonia",2,20 to 24,45
2001,"Pneumonia",2,25 to 29,59
2001,"Pneumonia",2,30 to 34,84
2001,"Pneumonia",2,35 to 39,173
2001,"Pneumonia",2,40 to 44,248
2001,"Pneumonia",2,45 to 49,310
2001,"Pneumonia",2,50 to 54,385
2001,"Pneumonia",2,55 to 59,465
2001,"Pneumonia",2,60 to 64,638
2001,"Pneumonia",2,65 to 69,978
2001,"Pneumonia",2,70 to 74,1927
2001,"Pneumonia",2,75 to 79,3503
2001,"Pneumonia",2,80 to 84,5844
2001,"Pneumonia",2,85 to 89,7987
2001,"Pneumonia",2,90 to 94,7073
2001,"Pneumonia",2,95+,4561
2001,"Pneumonia",2,Unspecified,1
2002,"Pneumonia",1,0 to 4,226
2002,"Pneumonia",1,5 to 9,13
2002,"Pneumonia",1,10 to 14,21
2002,"Pneumonia",1,15 to 19,39
2002,"Pneumonia",1,20 to 24,54
2002,"Pneumonia",1,25 to 29,64
2002,"Pneumonia",1,30 to 34,122
2002,"Pneumonia",1,35 to 39,195
2002,"Pneumonia",1,40 to 44,347
2002,"Pneumonia",1,45 to 49,512
2002,"Pneumonia",1,50 to 54,613
2002,"Pneumonia",1,55 to 59,735
2002,"Pneumonia",1,60 to 64,983
2002,"Pneumonia",1,65 to 69,1370
2002,"Pneumonia",1,70 to 74,2447
2002,"Pneumonia",1,75 to 79,4086
2002,"Pneumonia",1,80 to 84,5728
2002,"Pneumonia",1,85 to 89,5650
2002,"Pneumonia",1,90 to 94,3830
2002,"Pneumonia",1,95+,1595
2002,"Pneumonia",1,Unspecified,2
2002,"Pneumonia",2,0 to 4,159
2002,"Pneumonia",2,5 to 9,19
2002,"Pneumonia",2,10 to 14,24
2002,"Pneumonia",2,15 to 19,31
2002,"Pneumonia",2,20 to 24,36
2002,"Pneumonia",2,25 to 29,66
2002,"Pneumonia",2,30 to 34,87
2002,"Pneumonia",2,35 to 39,167
2002,"Pneumonia",2,40 to 44,249
2002,"Pneumonia",2,45 to 49,367
2002,"Pneumonia",2,50 to 54,406
2002,"Pneumonia",2,55 to 59,523
2002,"Pneumonia",2,60 to 64,715
2002,"Pneumonia",2,65 to 69,1030
2002,"Pneumonia",2,70 to 74,1943
2002,"Pneumonia",2,75 to 79,3760
2002,"Pneumonia",2,80 to 84,6232
2002,"Pneumonia",2,85 to 89,8153
2002,"Pneumonia",2,90 to 94,7516
2002,"Pneumonia",2,95+,4847
2002,"Pneumonia",2,Unspecified,1
2003,"Pneumonia",1,0 to 4,236
2003,"Pneumonia",1,5 to 9,24
2003,"Pneumonia",1,10 to 14,27
2003,"Pneumonia",1,15 to 19,41
2003,"Pneumonia",1,20 to 24,71
2003,"Pneumonia",1,25 to 29,86
2003,"Pneumonia",1,30 to 34,134
2003,"Pneumonia",1,35 to 39,203
2003,"Pneumonia",1,40 to 44,343
2003,"Pneumonia",1,45 to 49,513
2003,"Pneumonia",1,50 to 54,732
2003,"Pneumonia",1,55 to 59,712
2003,"Pneumonia",1,60 to 64,1016
2003,"Pneumonia",1,65 to 69,1468
2003,"Pneumonia",1,70 to 74,2325
2003,"Pneumonia",1,75 to 79,3943
2003,"Pneumonia",1,80 to 84,5497
2003,"Pneumonia",1,85 to 89,5460
2003,"Pneumonia",1,90 to 94,3631
2003,"Pneumonia",1,95+,1614
2003,"Pneumonia",1,Unspecified,1
2003,"Pneumonia",2,0 to 4,179
2003,"Pneumonia",2,5 to 9,23
2003,"Pneumonia",2,10 to 14,27
2003,"Pneumonia",2,15 to 19,20
2003,"Pneumonia",2,20 to 24,61
2003,"Pneumonia",2,25 to 29,58
2003,"Pneumonia",2,30 to 34,81
2003,"Pneumonia",2,35 to 39,161
2003,"Pneumonia",2,40 to 44,255
2003,"Pneumonia",2,45 to 49,374
2003,"Pneumonia",2,50 to 54,456
2003,"Pneumonia",2,55 to 59,531
2003,"Pneumonia",2,60 to 64,781
2003,"Pneumonia",2,65 to 69,1048
2003,"Pneumonia",2,70 to 74,1806
2003,"Pneumonia",2,75 to 79,3555
2003,"Pneumonia",2,80 to 84,5990
2003,"Pneumonia",2,85 to 89,7852
2003,"Pneumonia",2,90 to 94,7266
2003,"Pneumonia",2,95+,4771
2003,"Pneumonia",2,Unspecified,1
2004,"Pneumonia",1,0 to 4,204
2004,"Pneumonia",1,5 to 9,17
2004,"Pneumonia",1,10 to 14,22
2004,"Pneumonia",1,15 to 19,41
2004,"Pneumonia",1,20 to 24,75
2004,"Pneumonia",1,25 to 29,71
2004,"Pneumonia",1,30 to 34,121
2004,"Pneumonia",1,35 to 39,178
2004,"Pneumonia",1,40 to 44,309
2004,"Pneumonia",1,45 to 49,458
2004,"Pneumonia",1,50 to 54,670
2004,"Pneumonia",1,55 to 59,779
2004,"Pneumonia",1,60 to 64,1018
2004,"Pneumonia",1,65 to 69,1362
2004,"Pneumonia",1,70 to 74,2185
2004,"Pneumonia",1,75 to 79,3609
2004,"Pneumonia",1,80 to 84,5279
2004,"Pneumonia",1,85 to 89,5116
2004,"Pneumonia",1,90 to 94,3412
2004,"Pneumonia",1,95+,1516
2004,"Pneumonia",2,0 to 4,170
2004,"Pneumonia",2,5 to 9,13
2004,"Pneumonia",2,10 to 14,17
2004,"Pneumonia",2,15 to 19,22
2004,"Pneumonia",2,20 to 24,40
2004,"Pneumonia",2,25 to 29,36
2004,"Pneumonia",2,30 to 34,71
2004,"Pneumonia",2,35 to 39,124
2004,"Pneumonia",2,40 to 44,262
2004,"Pneumonia",2,45 to 49,326
2004,"Pneumonia",2,50 to 54,411
2004,"Pneumonia",2,55 to 59,567
2004,"Pneumonia",2,60 to 64,734
2004,"Pneumonia",2,65 to 69,976
2004,"Pneumonia",2,70 to 74,1759
2004,"Pneumonia",2,75 to 79,3291
2004,"Pneumonia",2,80 to 84,5594
2004,"Pneumonia",2,85 to 89,6995
2004,"Pneumonia",2,90 to 94,6568
2004,"Pneumonia",2,95+,4151
2005,"Pneumonia",1,0 to 4,195
2005,"Pneumonia",1,5 to 9,20
2005,"Pneumonia",1,10 to 14,23
2005,"Pneumonia",1,15 to 19,46
2005,"Pneumonia",1,20 to 24,65
2005,"Pneumonia",1,25 to 29,79
2005,"Pneumonia",1,30 to 34,112
2005,"Pneumonia",1,35 to 39,183
2005,"Pneumonia",1,40 to 44,342
2005,"Pneumonia",1,45 to 49,552
2005,"Pneumonia",1,50 to 54,721
2005,"Pneumonia",1,55 to 59,886
2005,"Pneumonia",1,60 to 64,1063
2005,"Pneumonia",1,65 to 69,1381
2005,"Pneumonia",1,70 to 74,2204
2005,"Pneumonia",1,75 to 79,3641
2005,"Pneumonia",1,80 to 84,5370
2005,"Pneumonia",1,85 to 89,5273
2005,"Pneumonia",1,90 to 94,3742
2005,"Pneumonia",1,95+,1495
2005,"Pneumonia",1,Unspecified,2
2005,"Pneumonia",2,0 to 4,165
2005,"Pneumonia",2,5 to 9,20
2005,"Pneumonia",2,10 to 14,23
2005,"Pneumonia",2,15 to 19,14
2005,"Pneumonia",2,20 to 24,33
2005,"Pneumonia",2,25 to 29,65
2005,"Pneumonia",2,30 to 34,85
2005,"Pneumonia",2,35 to 39,123
2005,"Pneumonia",2,40 to 44,262
2005,"Pneumonia",2,45 to 49,385
2005,"Pneumonia",2,50 to 54,478
2005,"Pneumonia",2,55 to 59,607
2005,"Pneumonia",2,60 to 64,796
2005,"Pneumonia",2,65 to 69,1061
2005,"Pneumonia",2,70 to 74,1838
2005,"Pneumonia",2,75 to 79,3306
2005,"Pneumonia",2,80 to 84,5761
2005,"Pneumonia",2,85 to 89,7428
2005,"Pneumonia",2,90 to 94,6900
2005,"Pneumonia",2,95+,4447
2007,"Pneumonia",1,0 to 4,174
2007,"Pneumonia",1,5 to 9,14
2007,"Pneumonia",1,10 to 14,20
2007,"Pneumonia",1,15 to 19,21
2007,"Pneumonia",1,20 to 24,67
2007,"Pneumonia",1,25 to 29,89
2007,"Pneumonia",1,30 to 34,96
2007,"Pneumonia",1,35 to 39,152
2007,"Pneumonia",1,40 to 44,284
2007,"Pneumonia",1,45 to 49,463
2007,"Pneumonia",1,50 to 54,651
2007,"Pneumonia",1,55 to 59,825
2007,"Pneumonia",1,60 to 64,1036
2007,"Pneumonia",1,65 to 69,1225
2007,"Pneumonia",1,70 to 74,1800
2007,"Pneumonia",1,75 to 79,2940
2007,"Pneumonia",1,80 to 84,4435
2007,"Pneumonia",1,85 to 89,4847
2007,"Pneumonia",1,90 to 94,3304
2007,"Pneumonia",1,95+,1438
2007,"Pneumonia",1,Unspecified,3
2007,"Pneumonia",2,0 to 4,141
2007,"Pneumonia",2,5 to 9,13
2007,"Pneumonia",2,10 to 14,19
2007,"Pneumonia",2,15 to 19,24
2007,"Pneumonia",2,20 to 24,38
2007,"Pneumonia",2,25 to 29,60
2007,"Pneumonia",2,30 to 34,75
2007,"Pneumonia",2,35 to 39,131
2007,"Pneumonia",2,40 to 44,202
2007,"Pneumonia",2,45 to 49,330
2007,"Pneumonia",2,50 to 54,444
2007,"Pneumonia",2,55 to 59,554
2007,"Pneumonia",2,60 to 64,699
2007,"Pneumonia",2,65 to 69,958
2007,"Pneumonia",2,70 to 74,1524
2007,"Pneumonia",2,75 to 79,2767
2007,"Pneumonia",2,80 to 84,4637
2007,"Pneumonia",2,85 to 89,6290
2007,"Pneumonia",2,90 to 94,5736
2007,"Pneumonia",2,95+,3781
1999,"Alzheimer's disease",1,0 to 4,4
1999,"Alzheimer's disease",1,40 to 44,3
1999,"Alzheimer's disease",1,45 to 49,10
1999,"Alzheimer's disease",1,50 to 54,18
1999,"Alzheimer's disease",1,55 to 59,66
1999,"Alzheimer's disease",1,60 to 64,152
1999,"Alzheimer's disease",1,65 to 69,389
1999,"Alzheimer's disease",1,70 to 74,1048
1999,"Alzheimer's disease",1,75 to 79,2332
1999,"Alzheimer's disease",1,80 to 84,3570
1999,"Alzheimer's disease",1,85 to 89,3382
1999,"Alzheimer's disease",1,90 to 94,1861
1999,"Alzheimer's disease",1,95+,553
1999,"Alzheimer's disease",2,0 to 4,4
1999,"Alzheimer's disease",2,40 to 44,3
1999,"Alzheimer's disease",2,45 to 49,10
1999,"Alzheimer's disease",2,50 to 54,22
1999,"Alzheimer's disease",2,55 to 59,57
1999,"Alzheimer's disease",2,60 to 64,163
1999,"Alzheimer's disease",2,65 to 69,441
1999,"Alzheimer's disease",2,70 to 74,1326
1999,"Alzheimer's disease",2,75 to 79,3436
1999,"Alzheimer's disease",2,80 to 84,6495
1999,"Alzheimer's disease",2,85 to 89,8480
1999,"Alzheimer's disease",2,90 to 94,7180
1999,"Alzheimer's disease",2,95+,3524
2000,"Alzheimer's disease",1,0 to 4,4
2000,"Alzheimer's disease",1,35 to 39,1
2000,"Alzheimer's disease",1,40 to 44,3
2000,"Alzheimer's disease",1,45 to 49,10
2000,"Alzheimer's disease",1,50 to 54,23
2000,"Alzheimer's disease",1,55 to 59,60
2000,"Alzheimer's disease",1,60 to 64,150
2000,"Alzheimer's disease",1,65 to 69,420
2000,"Alzheimer's disease",1,70 to 74,1134
2000,"Alzheimer's disease",1,75 to 79,2432
2000,"Alzheimer's disease",1,80 to 84,3795
2000,"Alzheimer's disease",1,85 to 89,3686
2000,"Alzheimer's disease",1,90 to 94,2101
2000,"Alzheimer's disease",1,95+,618
2000,"Alzheimer's disease",1,Unspecified,1
2000,"Alzheimer's disease",2,0 to 4,4
2000,"Alzheimer's disease",2,35 to 39,1
2000,"Alzheimer's disease",2,40 to 44,1
2000,"Alzheimer's disease",2,45 to 49,7
2000,"Alzheimer's disease",2,50 to 54,22
2000,"Alzheimer's disease",2,55 to 59,82
2000,"Alzheimer's disease",2,60 to 64,199
2000,"Alzheimer's disease",2,65 to 69,447
2000,"Alzheimer's disease",2,70 to 74,1429
2000,"Alzheimer's disease",2,75 to 79,3884
2000,"Alzheimer's disease",2,80 to 84,7139
2000,"Alzheimer's disease",2,85 to 89,9650
2000,"Alzheimer's disease",2,90 to 94,8156
