year,cause,gender,age,people
2007,"Remainder of malignant neoplasms",2,95+,64
1999,"Remainder of malignant neoplasms",1,0 to 4,4
1999,"Remainder of malignant neoplasms",1,50 to 54,1
1999,"Remainder of malignant neoplasms",1,55 to 59,1
1999,"Remainder of malignant neoplasms",1,60 to 64,2
1999,"Remainder of malignant neoplasms",1,65 to 69,1
1999,"Remainder of malignant neoplasms",1,70 to 74,1
1999,"Remainder of malignant neoplasms",1,75 to 79,4
1999,"Remainder of malignant neoplasms",1,80 to 84,4
1999,"Remainder of malignant neoplasms",1,85 to 89,3
1999,"Remainder of malignant neoplasms",2,0 to 4,6
1999,"Remainder of malignant neoplasms",2,50 to 54,1
1999,"Remainder of malignant neoplasms",2,60 to 64,2
1999,"Remainder of malignant neoplasms",2,70 to 74,3
1999,"Remainder of malignant neoplasms",2,75 to 79,2
1999,"Remainder of malignant neoplasms",2,80 to 84,3
1999,"Remainder of malignant neoplasms",2,85 to 89,1
1999,"Remainder of malignant neoplasms",2,90 to 94,2
2000,"Remainder of malignant neoplasms",1,0 to 4,3
2000,"Remainder of malignant neoplasms",1,45 to 49,1
2000,"Remainder of malignant neoplasms",1,50 to 54,1
2000,"Remainder of malignant neoplasms",1,60 to 64,1
2000,"Remainder of malignant neoplasms",1,65 to 69,3
2000,"Remainder of malignant neoplasms",1,70 to 74,4
2000,"Remainder of malignant neoplasms",1,75 to 79,1
2000,"Remainder of malignant neoplasms",1,80 to 84,1
2000,"Remainder of malignant neoplasms",1,85 to 89,1
2000,"Remainder of malignant neoplasms",1,90 to 94,1
2000,"Remainder of malignant neoplasms",2,0 to 4,4
2000,"Remainder of malignant neoplasms",2,55 to 59,2
2000,"Remainder of malignant neoplasms",2,65 to 69,1
2000,"Remainder of malignant neoplasms",2,75 to 79,3
2000,"Remainder of malignant neoplasms",2,80 to 84,2
2000,"Remainder of malignant neoplasms",2,85 to 89,1
2000,"Remainder of malignant neoplasms",2,90 to 94,2
2000,"Remainder of malignant neoplasms",2,95+,1
2001,"Remainder of malignant neoplasms",1,0 to 4,5
2001,"Remainder of malignant neoplasms",1,55 to 59,2
2001,"Remainder of malignant neoplasms",1,70 to 74,2
2001,"Remainder of malignant neoplasms",1,75 to 79,3
2001,"Remainder of malignant neoplasms",1,80 to 84,5
2001,"Remainder of malignant neoplasms",1,85 to 89,2
2001,"Remainder of malignant neoplasms",2,0 to 4,6
2001,"Remainder of malignant neoplasms",2,60 to 64,1
2001,"Remainder of malignant neoplasms",2,65 to 69,1
2001,"Remainder of malignant neoplasms",2,70 to 74,4
2001,"Remainder of malignant neoplasms",2,75 to 79,1
2001,"Remainder of malignant neoplasms",2,80 to 84,4
2001,"Remainder of malignant neoplasms",2,85 to 89,3
2002,"Remainder of malignant neoplasms",1,0 to 4,5
2002,"Remainder of malignant neoplasms",1,50 to 54,1
2002,"Remainder of malignant neoplasms",1,55 to 59,2
2002,"Remainder of malignant neoplasms",1,65 to 69,1
2002,"Remainder of malignant neoplasms",1,70 to 74,3
2002,"Remainder of malignant neoplasms",1,75 to 79,4
2002,"Remainder of malignant neoplasms",1,80 to 84,3
2002,"Remainder of malignant neoplasms",1,85 to 89,4
2002,"Remainder of malignant neoplasms",1,95+,1
2002,"Remainder of malignant neoplasms",2,0 to 4,4
2002,"Remainder of malignant neoplasms",2,60 to 64,2
2002,"Remainder of malignant neoplasms",2,70 to 74,2
2002,"Remainder of malignant neoplasms",2,80 to 84,1
2002,"Remainder of malignant neoplasms",2,85 to 89,1
2002,"Remainder of malignant neoplasms",2,90 to 94,1
2003,"Remainder of malignant neoplasms",1,0 to 4,4
2003,"Remainder of malignant neoplasms",1,65 to 69,2
2003,"Remainder of malignant neoplasms",1,75 to 79,3
2003,"Remainder of malignant neoplasms",1,80 to 84,2
2003,"Remainder of malignant neoplasms",1,85 to 89,2
2003,"Remainder of malignant neoplasms",1,95+,1
2003,"Remainder of malignant neoplasms",2,0 to 4,4
2003,"Remainder of malignant neoplasms",2,45 to 49,2
2003,"Remainder of malignant neoplasms",2,50 to 54,2
2003,"Remainder of malignant neoplasms",2,70 to 74,1
2003,"Remainder of malignant neoplasms",2,75 to 79,1
2003,"Remainder of malignant neoplasms",2,80 to 84,2
2003,"Remainder of malignant neoplasms",2,85 to 89,1
2004,"Remainder of malignant neoplasms",1,0 to 4,3
2004,"Remainder of malignant neoplasms",1,45 to 49,1
2004,"Remainder of malignant neoplasms",1,65 to 69,5
2004,"Remainder of malignant neoplasms",1,70 to 74,1
2004,"Remainder of malignant neoplasms",1,75 to 79,2
2004,"Remainder of malignant neoplasms",1,80 to 84,2
2004,"Remainder of malignant neoplasms",1,85 to 89,1
2004,"Remainder of malignant neoplasms",2,0 to 4,6
2004,"Remainder of malignant neoplasms",2,55 to 59,1
2004,"Remainder of malignant neoplasms",2,60 to 64,2
2004,"Remainder of malignant neoplasms",2,70 to 74,4
2004,"Remainder of malignant neoplasms",2,75 to 79,1
2004,"Remainder of malignant neoplasms",2,80 to 84,1
2004,"Remainder of malignant neoplasms",2,90 to 94,1
2004,"Remainder of malignant neoplasms",2,95+,1
2005,"Remainder of malignant neoplasms",1,0 to 4,4
2005,"Remainder of malignant neoplasms",1,40 to 44,1
2005,"Remainder of malignant neoplasms",1,45 to 49,1
2005,"Remainder of malignant neoplasms",1,50 to 54,2
2005,"Remainder of malignant neoplasms",1,55 to 59,1
2005,"Remainder of malignant neoplasms",1,60 to 64,2
2005,"Remainder of malignant neoplasms",1,65 to 69,2
2005,"Remainder of malignant neoplasms",1,70 to 74,3
2005,"Remainder of malignant neoplasms",1,75 to 79,2
2005,"Remainder of malignant neoplasms",1,80 to 84,3
2005,"Remainder of malignant neoplasms",1,85 to 89,1
2005,"Remainder of malignant neoplasms",1,95+,1
2005,"Remainder of malignant neoplasms",2,0 to 4,3
2005,"Remainder of malignant neoplasms",2,65 to 69,1
2005,"Remainder of malignant neoplasms",2,70 to 74,1
2005,"Remainder of malignant neoplasms",2,80 to 84,2
2005,"Remainder of malignant neoplasms",2,85 to 89,1
2005,"Remainder of malignant neoplasms",2,90 to 94,2
2007,"Remainder of malignant neoplasms",1,0 to 4,6
2007,"Remainder of malignant neoplasms",1,45 to 49,1
2007,"Remainder of malignant neoplasms",1,50 to 54,1
2007,"Remainder of malignant neoplasms",1,55 to 59,3
2007,"Remainder of malignant neoplasms",1,60 to 64,2
2007,"Remainder of malignant neoplasms",1,65 to 69,1
2007,"Remainder of malignant neoplasms",1,70 to 74,3
2007,"Remainder of malignant neoplasms",1,75 to 79,3
2007,"Remainder of malignant neoplasms",1,80 to 84,1
2007,"Remainder of malignant neoplasms",1,85 to 89,4
2007,"Remainder of malignant neoplasms",2,0 to 4,4
2007,"Remainder of malignant neoplasms",2,60 to 64,2
2007,"Remainder of malignant neoplasms",2,65 to 69,1
2007,"Remainder of malignant neoplasms",2,70 to 74,1
2007,"Remainder of malignant neoplasms",2,75 to 79,2
2007,"Remainder of malignant neoplasms",2,80 to 84,5
2007,"Remainder of malignant neoplasms",2,85 to 89,3
1999,"Remainder of malignant neoplasms",1,0 to 4,8
1999,"Remainder of malignant neoplasms",1,15 to 19,1
1999,"Remainder of malignant neoplasms",1,20 to 24,2
1999,"Remainder of malignant neoplasms",1,25 to 29,1
1999,"Remainder of malignant neoplasms",1,30 to 34,5
1999,"Remainder of malignant neoplasms",1,35 to 39,12
1999,"Remainder of malignant neoplasms",1,40 to 44,35
1999,"Remainder of malignant neoplasms",1,45 to 49,70
1999,"Remainder of malignant neoplasms",1,50 to 54,85
1999,"Remainder of malignant neoplasms",1,55 to 59,145
1999,"Remainder of malignant neoplasms",1,60 to 64,175
1999,"Remainder of malignant neoplasms",1,65 to 69,239
1999,"Remainder of malignant neoplasms",1,70 to 74,319
1999,"Remainder of malignant neoplasms",1,75 to 79,318
1999,"Remainder of malignant neoplasms",1,80 to 84,265
1999,"Remainder of malignant neoplasms",1,85 to 89,162
1999,"Remainder of malignant neoplasms",1,90 to 94,63
1999,"Remainder of malignant neoplasms",1,95+,14
1999,"Remainder of malignant neoplasms",2,0 to 4,7
1999,"Remainder of malignant neoplasms",2,30 to 34,3
1999,"Remainder of malignant neoplasms",2,35 to 39,7
1999,"Remainder of malignant neoplasms",2,40 to 44,24
1999,"Remainder of malignant neoplasms",2,45 to 49,30
1999,"Remainder of malignant neoplasms",2,50 to 54,61
1999,"Remainder of malignant neoplasms",2,55 to 59,98
1999,"Remainder of malignant neoplasms",2,60 to 64,128
1999,"Remainder of malignant neoplasms",2,65 to 69,189
1999,"Remainder of malignant neoplasms",2,70 to 74,299
1999,"Remainder of malignant neoplasms",2,75 to 79,376
1999,"Remainder of malignant neoplasms",2,80 to 84,363
1999,"Remainder of malignant neoplasms",2,85 to 89,294
1999,"Remainder of malignant neoplasms",2,90 to 94,135
1999,"Remainder of malignant neoplasms",2,95+,49
2000,"Remainder of malignant neoplasms",1,0 to 4,8
2000,"Remainder of malignant neoplasms",1,30 to 34,1
2000,"Remainder of malignant neoplasms",1,35 to 39,9
2000,"Remainder of malignant neoplasms",1,40 to 44,26
2000,"Remainder of malignant neoplasms",1,45 to 49,47
2000,"Remainder of malignant neoplasms",1,50 to 54,80
2000,"Remainder of malignant neoplasms",1,55 to 59,92
2000,"Remainder of malignant neoplasms",1,60 to 64,136
2000,"Remainder of malignant neoplasms",1,65 to 69,186
2000,"Remainder of malignant neoplasms",1,70 to 74,279
2000,"Remainder of malignant neoplasms",1,75 to 79,264
2000,"Remainder of malignant neoplasms",1,80 to 84,200
2000,"Remainder of malignant neoplasms",1,85 to 89,146
2000,"Remainder of malignant neoplasms",1,90 to 94,63
2000,"Remainder of malignant neoplasms",1,95+,12
2000,"Remainder of malignant neoplasms",2,0 to 4,8
2000,"Remainder of malignant neoplasms",2,30 to 34,1
2000,"Remainder of malignant neoplasms",2,35 to 39,7
2000,"Remainder of malignant neoplasms",2,40 to 44,15
2000,"Remainder of malignant neoplasms",2,45 to 49,37
2000,"Remainder of malignant neoplasms",2,50 to 54,71
2000,"Remainder of malignant neoplasms",2,55 to 59,72
2000,"Remainder of malignant neoplasms",2,60 to 64,115
2000,"Remainder of malignant neoplasms",2,65 to 69,141
2000,"Remainder of malignant neoplasms",2,70 to 74,235
2000,"Remainder of malignant neoplasms",2,75 to 79,286
2000,"Remainder of malignant neoplasms",2,80 to 84,318
2000,"Remainder of malignant neoplasms",2,85 to 89,286
2000,"Remainder of malignant neoplasms",2,90 to 94,132
2000,"Remainder of malignant neoplasms",2,95+,47
2001,"Remainder of malignant neoplasms",1,0 to 4,8
2001,"Remainder of malignant neoplasms",1,30 to 34,5
2001,"Remainder of malignant neoplasms",1,35 to 39,8
2001,"Remainder of malignant neoplasms",1,40 to 44,19
2001,"Remainder of malignant neoplasms",1,45 to 49,52
2001,"Remainder of malignant neoplasms",1,50 to 54,91
2001,"Remainder of malignant neoplasms",1,55 to 59,122
2001,"Remainder of malignant neoplasms",1,60 to 64,136
2001,"Remainder of malignant neoplasms",1,65 to 69,153
2001,"Remainder of malignant neoplasms",1,70 to 74,234
2001,"Remainder of malignant neoplasms",1,75 to 79,280
2001,"Remainder of malignant neoplasms",1,80 to 84,225
2001,"Remainder of malignant neoplasms",1,85 to 89,146
2001,"Remainder of malignant neoplasms",1,90 to 94,55
2001,"Remainder of malignant neoplasms",1,95+,11
2001,"Remainder of malignant neoplasms",2,0 to 4,9
2001,"Remainder of malignant neoplasms",2,30 to 34,5
2001,"Remainder of malignant neoplasms",2,35 to 39,3
2001,"Remainder of malignant neoplasms",2,40 to 44,13
2001,"Remainder of malignant neoplasms",2,45 to 49,35
2001,"Remainder of malignant neoplasms",2,50 to 54,64
2001,"Remainder of malignant neoplasms",2,55 to 59,70
2001,"Remainder of malignant neoplasms",2,60 to 64,101
2001,"Remainder of malignant neoplasms",2,65 to 69,137
2001,"Remainder of malignant neoplasms",2,70 to 74,237
2001,"Remainder of malignant neoplasms",2,75 to 79,287
2001,"Remainder of malignant neoplasms",2,80 to 84,331
2001,"Remainder of malignant neoplasms",2,85 to 89,264
2001,"Remainder of malignant neoplasms",2,90 to 94,140
2001,"Remainder of malignant neoplasms",2,95+,44
2002,"Remainder of malignant neoplasms",1,0 to 4,9
2002,"Remainder of malignant neoplasms",1,20 to 24,1
2002,"Remainder of malignant neoplasms",1,25 to 29,1
2002,"Remainder of malignant neoplasms",1,30 to 34,2
2002,"Remainder of malignant neoplasms",1,35 to 39,4
2002,"Remainder of malignant neoplasms",1,40 to 44,17
2002,"Remainder of malignant neoplasms",1,45 to 49,38
2002,"Remainder of malignant neoplasms",1,50 to 54,88
2002,"Remainder of malignant neoplasms",1,55 to 59,106
2002,"Remainder of malignant neoplasms",1,60 to 64,128
2002,"Remainder of malignant neoplasms",1,65 to 69,156
2002,"Remainder of malignant neoplasms",1,70 to 74,233
2002,"Remainder of malignant neoplasms",1,75 to 79,262
2002,"Remainder of malignant neoplasms",1,80 to 84,232
2002,"Remainder of malignant neoplasms",1,85 to 89,167
2002,"Remainder of malignant neoplasms",1,90 to 94,75
2002,"Remainder of malignant neoplasms",1,95+,16
2002,"Remainder of malignant neoplasms",2,0 to 4,9
2002,"Remainder of malignant neoplasms",2,30 to 34,4
2002,"Remainder of malignant neoplasms",2,35 to 39,6
2002,"Remainder of malignant neoplasms",2,40 to 44,18
2002,"Remainder of malignant neoplasms",2,45 to 49,37
2002,"Remainder of malignant neoplasms",2,50 to 54,44
2002,"Remainder of malignant neoplasms",2,55 to 59,89
2002,"Remainder of malignant neoplasms",2,60 to 64,117
2002,"Remainder of malignant neoplasms",2,65 to 69,153
2002,"Remainder of malignant neoplasms",2,70 to 74,223
2002,"Remainder of malignant neoplasms",2,75 to 79,277
2002,"Remainder of malignant neoplasms",2,80 to 84,301
2002,"Remainder of malignant neoplasms",2,85 to 89,262
2002,"Remainder of malignant neoplasms",2,90 to 94,154
2002,"Remainder of malignant neoplasms",2,95+,44
2003,"Remainder of malignant neoplasms",1,0 to 4,8
2003,"Remainder of malignant neoplasms",1,25 to 29,1
2003,"Remainder of malignant neoplasms",1,30 to 34,6
2003,"Remainder of malignant neoplasms",1,35 to 39,9
2003,"Remainder of malignant neoplasms",1,40 to 44,17
2003,"Remainder of malignant neoplasms",1,45 to 49,49
2003,"Remainder of malignant neoplasms",1,50 to 54,77
2003,"Remainder of malignant neoplasms",1,55 to 59,105
2003,"Remainder of malignant neoplasms",1,60 to 64,118
2003,"Remainder of malignant neoplasms",1,65 to 69,165
2003,"Remainder of malignant neoplasms",1,70 to 74,191
2003,"Remainder of malignant neoplasms",1,75 to 79,266
2003,"Remainder of malignant neoplasms",1,80 to 84,219
2003,"Remainder of malignant neoplasms",1,85 to 89,160
2003,"Remainder of malignant neoplasms",1,90 to 94,62
2003,"Remainder of malignant neoplasms",1,95+,10
2003,"Remainder of malignant neoplasms",2,0 to 4,8
2003,"Remainder of malignant neoplasms",2,30 to 34,3
2003,"Remainder of malignant neoplasms",2,35 to 39,6
2003,"Remainder of malignant neoplasms",2,40 to 44,18
2003,"Remainder of malignant neoplasms",2,45 to 49,32
2003,"Remainder of malignant neoplasms",2,50 to 54,70
2003,"Remainder of malignant neoplasms",2,55 to 59,81
2003,"Remainder of malignant neoplasms",2,60 to 64,90
2003,"Remainder of malignant neoplasms",2,65 to 69,127
2003,"Remainder of malignant neoplasms",2,70 to 74,217
2003,"Remainder of malignant neoplasms",2,75 to 79,269
2003,"Remainder of malignant neoplasms",2,80 to 84,316
2003,"Remainder of malignant neoplasms",2,85 to 89,229
2003,"Remainder of malignant neoplasms",2,90 to 94,173
2003,"Remainder of malignant neoplasms",2,95+,41
2004,"Remainder of malignant neoplasms",1,0 to 4,9
2004,"Remainder of malignant neoplasms",1,25 to 29,1
2004,"Remainder of malignant neoplasms",1,30 to 34,3
2004,"Remainder of malignant neoplasms",1,35 to 39,6
2004,"Remainder of malignant neoplasms",1,40 to 44,20
2004,"Remainder of malignant neoplasms",1,45 to 49,38
2004,"Remainder of malignant neoplasms",1,50 to 54,84
2004,"Remainder of malignant neoplasms",1,55 to 59,123
2004,"Remainder of malignant neoplasms",1,60 to 64,152
2004,"Remainder of malignant neoplasms",1,65 to 69,168
2004,"Remainder of malignant neoplasms",1,70 to 74,198
2004,"Remainder of malignant neoplasms",1,75 to 79,248
2004,"Remainder of malignant neoplasms",1,80 to 84,214
2004,"Remainder of malignant neoplasms",1,85 to 89,139
2004,"Remainder of malignant neoplasms",1,90 to 94,68
2004,"Remainder of malignant neoplasms",1,95+,10
2004,"Remainder of malignant neoplasms",2,0 to 4,9
2004,"Remainder of malignant neoplasms",2,30 to 34,6
2004,"Remainder of malignant neoplasms",2,35 to 39,9
2004,"Remainder of malignant neoplasms",2,40 to 44,15
2004,"Remainder of malignant neoplasms",2,45 to 49,41
2004,"Remainder of malignant neoplasms",2,50 to 54,47
2004,"Remainder of malignant neoplasms",2,55 to 59,66
2004,"Remainder of malignant neoplasms",2,60 to 64,96
2004,"Remainder of malignant neoplasms",2,65 to 69,126
2004,"Remainder of malignant neoplasms",2,70 to 74,201
2004,"Remainder of malignant neoplasms",2,75 to 79,250
2004,"Remainder of malignant neoplasms",2,80 to 84,285
2004,"Remainder of malignant neoplasms",2,85 to 89,247
2004,"Remainder of malignant neoplasms",2,90 to 94,122
2004,"Remainder of malignant neoplasms",2,95+,33
2005,"Remainder of malignant neoplasms",1,0 to 4,8
2005,"Remainder of malignant neoplasms",1,30 to 34,3
2005,"Remainder of malignant neoplasms",1,35 to 39,10
2005,"Remainder of malignant neoplasms",1,40 to 44,12
2005,"Remainder of malignant neoplasms",1,45 to 49,58
2005,"Remainder of malignant neoplasms",1,50 to 54,110
2005,"Remainder of malignant neoplasms",1,55 to 59,134
2005,"Remainder of malignant neoplasms",1,60 to 64,180
2005,"Remainder of malignant neoplasms",1,65 to 69,156
2005,"Remainder of malignant neoplasms",1,70 to 74,194
2005,"Remainder of malignant neoplasms",1,75 to 79,246
2005,"Remainder of malignant neoplasms",1,80 to 84,248
2005,"Remainder of malignant neoplasms",1,85 to 89,132
2005,"Remainder of malignant neoplasms",1,90 to 94,61
2005,"Remainder of malignant neoplasms",1,95+,18
2005,"Remainder of malignant neoplasms",2,0 to 4,8
2005,"Remainder of malignant neoplasms",2,25 to 29,2
2005,"Remainder of malignant neoplasms",2,30 to 34,3
2005,"Remainder of malignant neoplasms",2,35 to 39,9
2005,"Remainder of malignant neoplasms",2,40 to 44,20
2005,"Remainder of malignant neoplasms",2,45 to 49,31
2005,"Remainder of malignant neoplasms",2,50 to 54,45
2005,"Remainder of malignant neoplasms",2,55 to 59,86
2005,"Remainder of malignant neoplasms",2,60 to 64,126
2005,"Remainder of malignant neoplasms",2,65 to 69,116
2005,"Remainder of malignant neoplasms",2,70 to 74,201
2005,"Remainder of malignant neoplasms",2,75 to 79,253
2005,"Remainder of malignant neoplasms",2,80 to 84,319
2005,"Remainder of malignant neoplasms",2,85 to 89,224
2005,"Remainder of malignant neoplasms",2,90 to 94,128
2005,"Remainder of malignant neoplasms",2,95+,54
2007,"Remainder of malignant neoplasms",1,0 to 4,9
2007,"Remainder of malignant neoplasms",1,35 to 39,7
2007,"Remainder of malignant neoplasms",1,40 to 44,20
2007,"Remainder of malignant neoplasms",1,45 to 49,43
2007,"Remainder of malignant neoplasms",1,50 to 54,101
2007,"Remainder of malignant neoplasms",1,55 to 59,142
2007,"Remainder of malignant neoplasms",1,60 to 64,159
2007,"Remainder of malignant neoplasms",1,65 to 69,176
2007,"Remainder of malignant neoplasms",1,70 to 74,184
2007,"Remainder of malignant neoplasms",1,75 to 79,239
2007,"Remainder of malignant neoplasms",1,80 to 84,195
2007,"Remainder of malignant neoplasms",1,85 to 89,142
2007,"Remainder of malignant neoplasms",1,90 to 94,54
2007,"Remainder of malignant neoplasms",1,95+,15
2007,"Remainder of malignant neoplasms",2,0 to 4,8
2007,"Remainder of malignant neoplasms",2,35 to 39,9
2007,"Remainder of malignant neoplasms",2,40 to 44,17
2007,"Remainder of malignant neoplasms",2,45 to 49,31
2007,"Remainder of malignant neoplasms",2,50 to 54,47
2007,"Remainder of malignant neoplasms",2,55 to 59,78
2007,"Remainder of malignant neoplasms",2,60 to 64,101
2007,"Remainder of malignant neoplasms",2,65 to 69,142
2007,"Remainder of malignant neoplasms",2,70 to 74,155
2007,"Remainder of malignant neoplasms",2,75 to 79,242
2007,"Remainder of malignant neoplasms",2,80 to 84,282
2007,"Remainder of malignant neoplasms",2,85 to 89,217
2007,"Remainder of malignant neoplasms",2,90 to 94,137
2007,"Remainder of malignant neoplasms",2,95+,31
1999,"Remainder of malignant neoplasms",1,0 to 4,8
1999,"Remainder of malignant neoplasms",1,15 to 19,3
1999,"Remainder of malignant neoplasms",1,20 to 24,3
1999,"Remainder of malignant neoplasms",1,25 to 29,5
1999,"Remainder of malignant neoplasms",1,30 to 34,9
1999,"Remainder of malignant neoplasms",1,35 to 39,14
1999,"Remainder of malignant neoplasms",1,40 to 44,41
1999,"Remainder of malignant neoplasms",1,45 to 49,62
1999,"Remainder of malignant neoplasms",1,50 to 54,94
1999,"Remainder of malignant neoplasms",1,55 to 59,143
1999,"Remainder of malignant neoplasms",1,60 to 64,168
1999,"Remainder of malignant neoplasms",1,65 to 69,177
1999,"Remainder of malignant neoplasms",1,70 to 74,234
1999,"Remainder of malignant neoplasms",1,75 to 79,214
1999,"Remainder of malignant neoplasms",1,80 to 84,160
1999,"Remainder of malignant neoplasms",1,85 to 89,106
1999,"Remainder of malignant neoplasms",1,90 to 94,40
1999,"Remainder of malignant neoplasms",1,95+,7
1999,"Remainder of malignant neoplasms",2,0 to 4,8
1999,"Remainder of malignant neoplasms",2,15 to 19,2
1999,"Remainder of malignant neoplasms",2,20 to 24,2
1999,"Remainder of malignant neoplasms",2,25 to 29,1
1999,"Remainder of malignant neoplasms",2,30 to 34,3
1999,"Remainder of malignant neoplasms",2,35 to 39,12
1999,"Remainder of malignant neoplasms",2,40 to 44,18
1999,"Remainder of malignant neoplasms",2,45 to 49,38
1999,"Remainder of malignant neoplasms",2,5 to 9,1
1999,"Remainder of malignant neoplasms",2,50 to 54,53
1999,"Remainder of malignant neoplasms",2,55 to 59,78
1999,"Remainder of malignant neoplasms",2,60 to 64,102
1999,"Remainder of malignant neoplasms",2,65 to 69,131
1999,"Remainder of malignant neoplasms",2,70 to 74,176
1999,"Remainder of malignant neoplasms",2,75 to 79,211
1999,"Remainder of malignant neoplasms",2,80 to 84,222
1999,"Remainder of malignant neoplasms",2,85 to 89,167
1999,"Remainder of malignant neoplasms",2,90 to 94,86
1999,"Remainder of malignant neoplasms",2,95+,35
2000,"Remainder of malignant neoplasms",1,0 to 4,7
2000,"Remainder of malignant neoplasms",1,15 to 19,1
2000,"Remainder of malignant neoplasms",1,25 to 29,3
2000,"Remainder of malignant neoplasms",1,30 to 34,11
2000,"Remainder of malignant neoplasms",1,35 to 39,9
2000,"Remainder of malignant neoplasms",1,40 to 44,29
2000,"Remainder of malignant neoplasms",1,45 to 49,56
2000,"Remainder of malignant neoplasms",1,50 to 54,91
2000,"Remainder of malignant neoplasms",1,55 to 59,111
2000,"Remainder of malignant neoplasms",1,60 to 64,130
2000,"Remainder of malignant neoplasms",1,65 to 69,160
2000,"Remainder of malignant neoplasms",1,70 to 74,200
2000,"Remainder of malignant neoplasms",1,75 to 79,160
2000,"Remainder of malignant neoplasms",1,80 to 84,166
2000,"Remainder of malignant neoplasms",1,85 to 89,97
2000,"Remainder of malignant neoplasms",1,90 to 94,43
2000,"Remainder of malignant neoplasms",1,95+,11
2000,"Remainder of malignant neoplasms",2,0 to 4,11
2000,"Remainder of malignant neoplasms",2,20 to 24,1
2000,"Remainder of malignant neoplasms",2,25 to 29,1
2000,"Remainder of malignant neoplasms",2,30 to 34,6
2000,"Remainder of malignant neoplasms",2,35 to 39,8
2000,"Remainder of malignant neoplasms",2,40 to 44,23
2000,"Remainder of malignant neoplasms",2,45 to 49,41
2000,"Remainder of malignant neoplasms",2,5 to 9,2
2000,"Remainder of malignant neoplasms",2,50 to 54,57
2000,"Remainder of malignant neoplasms",2,55 to 59,56
2000,"Remainder of malignant neoplasms",2,60 to 64,82
2000,"Remainder of malignant neoplasms",2,65 to 69,107
2000,"Remainder of malignant neoplasms",2,70 to 74,168
2000,"Remainder of malignant neoplasms",2,75 to 79,200
2000,"Remainder of malignant neoplasms",2,80 to 84,164
2000,"Remainder of malignant neoplasms",2,85 to 89,150
2000,"Remainder of malignant neoplasms",2,90 to 94,84
2000,"Remainder of malignant neoplasms",2,95+,29
2001,"Remainder of malignant neoplasms",1,0 to 4,9
2001,"Remainder of malignant neoplasms",1,15 to 19,3
2001,"Remainder of malignant neoplasms",1,20 to 24,2
2001,"Remainder of malignant neoplasms",1,25 to 29,5
2001,"Remainder of malignant neoplasms",1,30 to 34,2
2001,"Remainder of malignant neoplasms",1,35 to 39,12
2001,"Remainder of malignant neoplasms",1,40 to 44,38
2001,"Remainder of malignant neoplasms",1,45 to 49,55
2001,"Remainder of malignant neoplasms",1,5 to 9,1
2001,"Remainder of malignant neoplasms",1,50 to 54,92
2001,"Remainder of malignant neoplasms",1,55 to 59,118
2001,"Remainder of malignant neoplasms",1,60 to 64,124
2001,"Remainder of malignant neoplasms",1,65 to 69,166
2001,"Remainder of malignant neoplasms",1,70 to 74,186
2001,"Remainder of malignant neoplasms",1,75 to 79,169
2001,"Remainder of malignant neoplasms",1,80 to 84,163
2001,"Remainder of malignant neoplasms",1,85 to 89,114
2001,"Remainder of malignant neoplasms",1,90 to 94,30
2001,"Remainder of malignant neoplasms",1,95+,9
2001,"Remainder of malignant neoplasms",2,0 to 4,10
2001,"Remainder of malignant neoplasms",2,20 to 24,2
2001,"Remainder of malignant neoplasms",2,30 to 34,5
2001,"Remainder of malignant neoplasms",2,35 to 39,15
2001,"Remainder of malignant neoplasms",2,40 to 44,13
2001,"Remainder of malignant neoplasms",2,45 to 49,33
2001,"Remainder of malignant neoplasms",2,50 to 54,64
2001,"Remainder of malignant neoplasms",2,55 to 59,80
2001,"Remainder of malignant neoplasms",2,60 to 64,87
2001,"Remainder of malignant neoplasms",2,65 to 69,108
2001,"Remainder of malignant neoplasms",2,70 to 74,149
2001,"Remainder of malignant neoplasms",2,75 to 79,201
2001,"Remainder of malignant neoplasms",2,80 to 84,208
2001,"Remainder of malignant neoplasms",2,85 to 89,144
2001,"Remainder of malignant neoplasms",2,90 to 94,96
2001,"Remainder of malignant neoplasms",2,95+,26
2002,"Remainder of malignant neoplasms",1,0 to 4,8
2002,"Remainder of malignant neoplasms",1,10 to 14,1
2002,"Remainder of malignant neoplasms",1,20 to 24,3
2002,"Remainder of malignant neoplasms",1,25 to 29,4
2002,"Remainder of malignant neoplasms",1,30 to 34,10
2002,"Remainder of malignant neoplasms",1,35 to 39,12
2002,"Remainder of malignant neoplasms",1,40 to 44,38
2002,"Remainder of malignant neoplasms",1,45 to 49,68
2002,"Remainder of malignant neoplasms",1,50 to 54,125
2002,"Remainder of malignant neoplasms",1,55 to 59,152
2002,"Remainder of malignant neoplasms",1,60 to 64,187
2002,"Remainder of malignant neoplasms",1,65 to 69,198
2002,"Remainder of malignant neoplasms",1,70 to 74,210
2002,"Remainder of malignant neoplasms",1,75 to 79,216
2002,"Remainder of malignant neoplasms",1,80 to 84,168
2002,"Remainder of malignant neoplasms",1,85 to 89,111
2002,"Remainder of malignant neoplasms",1,90 to 94,42
2002,"Remainder of malignant neoplasms",1,95+,8
2002,"Remainder of malignant neoplasms",2,0 to 4,8
2002,"Remainder of malignant neoplasms",2,15 to 19,1
2002,"Remainder of malignant neoplasms",2,20 to 24,1
2002,"Remainder of malignant neoplasms",2,25 to 29,1
