E53;Remainder of endocrine, nutritional and metabolic diseases
E54;Remainder of endocrine, nutritional and metabolic diseases
E55;Remainder of endocrine, nutritional and metabolic diseases
E56;Remainder of endocrine, nutritional and metabolic diseases
E57;Remainder of endocrine, nutritional and metabolic diseases
E58;Remainder of endocrine, nutritional and metabolic diseases
E59;Remainder of endocrine, nutritional and metabolic diseases
E60;Remainder of endocrine, nutritional and metabolic diseases
E61;Remainder of endocrine, nutritional and metabolic diseases
E62;Remainder of endocrine, nutritional and metabolic diseases
E63;Remainder of endocrine, nutritional and metabolic diseases
E64;Remainder of endocrine, nutritional and metabolic diseases
E65;Remainder of endocrine, nutritional and metabolic diseases
E66;Remainder of endocrine, nutritional and metabolic diseases
E67;Remainder of endocrine, nutritional and metabolic diseases
E68;Remainder of endocrine, nutritional and metabolic diseases
E69;Remainder of endocrine, nutritional and metabolic diseases
E70;Remainder of endocrine, nutritional and metabolic diseases
E71;Remainder of endocrine, nutritional and metabolic diseases
E72;Remainder of endocrine, nutritional and metabolic diseases
E73;Remainder of endocrine, nutritional and metabolic diseases
E74;Remainder of endocrine, nutritional and metabolic diseases
E75;Remainder of endocrine, nutritional and metabolic diseases
E76;Remainder of endocrine, nutritional and metabolic diseases
E77;Remainder of endocrine, nutritional and metabolic diseases
E78;Remainder of endocrine, nutritional and metabolic diseases
E79;Remainder of endocrine, nutritional and metabolic diseases
E80;Remainder of endocrine, nutritional and metabolic diseases
E81;Remainder of endocrine, nutritional and metabolic diseases
E82;Remainder of endocrine, nutritional and metabolic diseases
E83;Remainder of endocrine, nutritional and metabolic diseases
E84;Remainder of endocrine, nutritional and metabolic diseases
E85;Remainder of endocrine, nutritional and metabolic diseases
E86;Remainder of endocrine, nutritional and metabolic diseases
E87;Remainder of endocrine, nutritional and metabolic diseases
E88;Remainder of endocrine, nutritional and metabolic diseases
F01;Mental and behavioural disorders
F02;Mental and behavioural disorders
F03;Mental and behavioural disorders
F04;Mental and behavioural disorders
F05;Mental and behavioural disorders
F06;Mental and behavioural disorders
F07;Mental and behavioural disorders
F08;Mental and behavioural disorders
F09;Mental and behavioural disorders
F10;Mental and behavioural disorders
F11;Mental and behavioural disorders
F12;Mental and behavioural disorders
F13;Mental and behavioural disorders
F14;Mental and behavioural disorders
F15;Mental and behavioural disorders
F16;Mental and behavioural disorders
F17;Mental and behavioural disorders
F18;Mental and behavioural disorders
F19;Mental and behavioural disorders
F20;Mental and behavioural disorders
F21;Mental and behavioural disorders
F22;Mental and behavioural disorders
F23;Mental and behavioural disorders
F24;Mental and behavioural disorders
F25;Mental and behavioural disorders
F26;Mental and behavioural disorders
F27;Mental and behavioural disorders
F28;Mental and behavioural disorders
F29;Mental and behavioural disorders
F30;Mental and behavioural disorders
F31;Mental and behavioural disorders
F32;Mental and behavioural disorders
F33;Mental and behavioural disorders
F34;Mental and behavioural disorders
F35;Mental and behavioural disorders
F36;Mental and behavioural disorders
F37;Mental and behavioural disorders
F38;Mental and behavioural disorders
F39;Mental and behavioural disorders
F40;Mental and behavioural disorders
F41;Mental and behavioural disorders
F42;Mental and behavioural disorders
F43;Mental and behavioural disorders
F44;Mental and behavioural disorders
F45;Mental and behavioural disorders
F46;Mental and behavioural disorders
F47;Mental and behavioural disorders
F48;Mental and behavioural disorders
F49;Mental and behavioural disorders
F50;Mental and behavioural disorders
F51;Mental and behavioural disorders
F52;Mental and behavioural disorders
F53;Mental and behavioural disorders
F54;Mental and behavioural disorders
F55;Mental and behavioural disorders
F56;Mental and behavioural disorders
F57;Mental and behavioural disorders
F58;Mental and behavioural disorders
F59;Mental and behavioural disorders
F60;Mental and behavioural disorders
F61;Mental and behavioural disorders
F62;Mental and behavioural disorders
F63;Mental and behavioural disorders
F64;Mental and behavioural disorders
F65;Mental and behavioural disorders
F66;Mental and behavioural disorders
F67;Mental and behavioural disorders
F68;Mental and behavioural disorders
F69;Mental and behavioural disorders
F70;Mental and behavioural disorders
F71;Mental and behavioural disorders
F72;Mental and behavioural disorders
F73;Mental and behavioural disorders
F74;Mental and behavioural disorders
F75;Mental and behavioural disorders
F76;Mental and behavioural disorders
F77;Mental and behavioural disorders
F78;Mental and behavioural disorders
F79;Mental and behavioural disorders
F80;Mental and behavioural disorders
F81;Mental and behavioural disorders
F82;Mental and behavioural disorders
F83;Mental and behavioural disorders
F84;Mental and behavioural disorders
F85;Mental and behavioural disorders
F86;Mental and behavioural disorders
F87;Mental and behavioural disorders
F88;Mental and behavioural disorders
F89;Mental and behavioural disorders
F90;Mental and behavioural disorders
F91;Mental and behavioural disorders
F92;Mental and behavioural disorders
F93;Mental and behavioural disorders
F94;Mental and behavioural disorders
F95;Mental and behavioural disorders
F96;Mental and behavioural disorders
F97;Mental and behavioural disorders
F98;Mental and behavioural disorders
F99;Mental and behavioural disorders
F10;Mental and behavioural disorders due to psychoactive substance use
F11;Mental and behavioural disorders due to psychoactive substance use
F12;Mental and behavioural disorders due to psychoactive substance use
F13;Mental and behavioural disorders due to psychoactive substance use
F14;Mental and behavioural disorders due to psychoactive substance use
F15;Mental and behavioural disorders due to psychoactive substance use
F16;Mental and behavioural disorders due to psychoactive substance use
F17;Mental and behavioural disorders due to psychoactive substance use
F18;Mental and behavioural disorders due to psychoactive substance use
F19;Mental and behavioural disorders due to psychoactive substance use
F20;Remainder of mental and behavioural disorders
F21;Remainder of mental and behavioural disorders
F22;Remainder of mental and behavioural disorders
F23;Remainder of mental and behavioural disorders
F24;Remainder of mental and behavioural disorders
F25;Remainder of mental and behavioural disorders
F26;Remainder of mental and behavioural disorders
F27;Remainder of mental and behavioural disorders
F28;Remainder of mental and behavioural disorders
F29;Remainder of mental and behavioural disorders
F30;Remainder of mental and behavioural disorders
F31;Remainder of mental and behavioural disorders
F32;Remainder of mental and behavioural disorders
F33;Remainder of mental and behavioural disorders
F34;Remainder of mental and behavioural disorders
F35;Remainder of mental and behavioural disorders
F36;Remainder of mental and behavioural disorders
F37;Remainder of mental and behavioural disorders
F38;Remainder of mental and behavioural disorders
F39;Remainder of mental and behavioural disorders
F40;Remainder of mental and behavioural disorders
F41;Remainder of mental and behavioural disorders
F42;Remainder of mental and behavioural disorders
F43;Remainder of mental and behavioural disorders
F44;Remainder of mental and behavioural disorders
F45;Remainder of mental and behavioural disorders
F46;Remainder of mental and behavioural disorders
F47;Remainder of mental and behavioural disorders
F48;Remainder of mental and behavioural disorders
F49;Remainder of mental and behavioural disorders
F50;Remainder of mental and behavioural disorders
F51;Remainder of mental and behavioural disorders
F52;Remainder of mental and behavioural disorders
F53;Remainder of mental and behavioural disorders
F54;Remainder of mental and behavioural disorders
F55;Remainder of mental and behavioural disorders
F56;Remainder of mental and behavioural disorders
F57;Remainder of mental and behavioural disorders
F58;Remainder of mental and behavioural disorders
F59;Remainder of mental and behavioural disorders
F60;Remainder of mental and behavioural disorders
F61;Remainder of mental and behavioural disorders
F62;Remainder of mental and behavioural disorders
F63;Remainder of mental and behavioural disorders
F64;Remainder of mental and behavioural disorders
F65;Remainder of mental and behavioural disorders
F66;Remainder of mental and behavioural disorders
F67;Remainder of mental and behavioural disorders
F68;Remainder of mental and behavioural disorders
F69;Remainder of mental and behavioural disorders
F70;Remainder of mental and behavioural disorders
F71;Remainder of mental and behavioural disorders
F72;Remainder of mental and behavioural disorders
F73;Remainder of mental and behavioural disorders
F74;Remainder of mental and behavioural disorders
F75;Remainder of mental and behavioural disorders
F76;Remainder of mental and behavioural disorders
F77;Remainder of mental and behavioural disorders
F78;Remainder of mental and behavioural disorders
F79;Remainder of mental and behavioural disorders
F80;Remainder of mental and behavioural disorders
F81;Remainder of mental and behavioural disorders
F82;Remainder of mental and behavioural disorders
F83;Remainder of mental and behavioural disorders
F84;Remainder of mental and behavioural disorders
F85;Remainder of mental and behavioural disorders
F86;Remainder of mental and behavioural disorders
F87;Remainder of mental and behavioural disorders
F88;Remainder of mental and behavioural disorders
F89;Remainder of mental and behavioural disorders
F90;Remainder of mental and behavioural disorders
F91;Remainder of mental and behavioural disorders
F92;Remainder of mental and behavioural disorders
F93;Remainder of mental and behavioural disorders
F94;Remainder of mental and behavioural disorders
F95;Remainder of mental and behavioural disorders
F96;Remainder of mental and behavioural disorders
F97;Remainder of mental and behavioural disorders
F98;Remainder of mental and behavioural disorders
F99;Remainder of mental and behavioural disorders
G00;Diseases of the nervous system
G01;Diseases of the nervous system
G02;Diseases of the nervous system
G03;Diseases of the nervous system
G04;Diseases of the nervous system
G05;Diseases of the nervous system
G06;Diseases of the nervous system
G07;Diseases of the nervous system
G08;Diseases of the nervous system
G09;Diseases of the nervous system
G10;Diseases of the nervous system
G11;Diseases of the nervous system
G12;Diseases of the nervous system
G13;Diseases of the nervous system
G14;Diseases of the nervous system
G15;Diseases of the nervous system
G16;Diseases of the nervous system
G17;Diseases of the nervous system
G18;Diseases of the nervous system
G19;Diseases of the nervous system
G20;Diseases of the nervous system
G21;Diseases of the nervous system
G22;Diseases of the nervous system
G23;Diseases of the nervous system
G24;Diseases of the nervous system
G25;Diseases of the nervous system
G26;Diseases of the nervous system
G27;Diseases of the nervous system
G28;Diseases of the nervous system
G29;Diseases of the nervous system
G30;Diseases of the nervous system
G31;Diseases of the nervous system
G32;Diseases of the nervous system
G33;Diseases of the nervous system
G34;Diseases of the nervous system
G35;Diseases of the nervous system
G36;Diseases of the nervous system
G37;Diseases of the nervous system
G38;Diseases of the nervous system
G39;Diseases of the nervous system
G40;Diseases of the nervous system
G41;Diseases of the nervous system
G42;Diseases of the nervous system
G43;Diseases of the nervous system
G44;Diseases of the nervous system
G45;Diseases of the nervous system
G46;Diseases of the nervous system
G47;Diseases of the nervous system
G48;Diseases of the nervous system
G49;Diseases of the nervous system
G50;Diseases of the nervous system
G51;Diseases of the nervous system
G52;Diseases of the nervous system
G53;Diseases of the nervous system
G54;Diseases of the nervous system
G55;Diseases of the nervous system
G56;Diseases of the nervous system
G57;Diseases of the nervous system
G58;Diseases of the nervous system
G59;Diseases of the nervous system
G60;Diseases of the nervous system
G61;Diseases of the nervous system
G62;Diseases of the nervous system
G63;Diseases of the nervous system
G64;Diseases of the nervous system
G65;Diseases of the nervous system
G66;Diseases of the nervous system
G67;Diseases of the nervous system
G68;Diseases of the nervous system
G69;Diseases of the nervous system
G70;Diseases of the nervous system
G71;Diseases of the nervous system
G72;Diseases of the nervous system
G73;Diseases of the nervous system
G74;Diseases of the nervous system
G75;Diseases of the nervous system
G76;Diseases of the nervous system
G77;Diseases of the nervous system
G78;Diseases of the nervous system
G79;Diseases of the nervous system
G80;Diseases of the nervous system
G81;Diseases of the nervous system
G82;Diseases of the nervous system
G83;Diseases of the nervous system
G84;Diseases of the nervous system
G85;Diseases of the nervous system
G86;Diseases of the nervous system
G87;Diseases of the nervous system
G88;Diseases of the nervous system
G89;Diseases of the nervous system
G90;Diseases of the nervous system
G91;Diseases of the nervous system
G92;Diseases of the nervous system
G93;Diseases of the nervous system
G94;Diseases of the nervous system
G95;Diseases of the nervous system
G96;Diseases of the nervous system
G97;Diseases of the nervous system
G98;Diseases of the nervous system
G00;Meningitis
G03;Meningitis
G30;Alzheimer's disease
G04;Remainder of diseases of the nervous system
G05;Remainder of diseases of the nervous system
G06;Remainder of diseases of the nervous system
G07;Remainder of diseases of the nervous system
G08;Remainder of diseases of the nervous system
G09;Remainder of diseases of the nervous system
G10;Remainder of diseases of the nervous system
G11;Remainder of diseases of the nervous system
G12;Remainder of diseases of the nervous system
G13;Remainder of diseases of the nervous system
G14;Remainder of diseases of the nervous system
G15;Remainder of diseases of the nervous system
G16;Remainder of diseases of the nervous system
G17;Remainder of diseases of the nervous system
G18;Remainder of diseases of the nervous system
G19;Remainder of diseases of the nervous system
G20;Remainder of diseases of the nervous system
G21;Remainder of diseases of the nervous system
G22;Remainder of diseases of the nervous system
G23;Remainder of diseases of the nervous system
G24;Remainder of diseases of the nervous system
G25;Remainder of diseases of the nervous system
G31;Remainder of diseases of the nervous system
G32;Remainder of diseases of the nervous system
G33;Remainder of diseases of the nervous system
G34;Remainder of diseases of the nervous system
G35;Remainder of diseases of the nervous system
G36;Remainder of diseases of the nervous system
G37;Remainder of diseases of the nervous system
G38;Remainder of diseases of the nervous system
G39;Remainder of diseases of the nervous system
G40;Remainder of diseases of the nervous system
G41;Remainder of diseases of the nervous system
G42;Remainder of diseases of the nervous system
G43;Remainder of diseases of the nervous system
G44;Remainder of diseases of the nervous system
G45;Remainder of diseases of the nervous system
G46;Remainder of diseases of the nervous system
G47;Remainder of diseases of the nervous system
G48;Remainder of diseases of the nervous system
G49;Remainder of diseases of the nervous system
G50;Remainder of diseases of the nervous system
G51;Remainder of diseases of the nervous system
G52;Remainder of diseases of the nervous system
G53;Remainder of diseases of the nervous system
G54;Remainder of diseases of the nervous system
G55;Remainder of diseases of the nervous system
G56;Remainder of diseases of the nervous system
G57;Remainder of diseases of the nervous system
G58;Remainder of diseases of the nervous system
G59;Remainder of diseases of the nervous system
G60;Remainder of diseases of the nervous system
G61;Remainder of diseases of the nervous system
G62;Remainder of diseases of the nervous system
G63;Remainder of diseases of the nervous system
G64;Remainder of diseases of the nervous system
G65;Remainder of diseases of the nervous system
G66;Remainder of diseases of the nervous system
G67;Remainder of diseases of the nervous system
G68;Remainder of diseases of the nervous system
G69;Remainder of diseases of the nervous system
G70;Remainder of diseases of the nervous system
G71;Remainder of diseases of the nervous system
G72;Remainder of diseases of the nervous system
G73;Remainder of diseases of the nervous system
G74;Remainder of diseases of the nervous system
G75;Remainder of diseases of the nervous system
G76;Remainder of diseases of the nervous system
G77;Remainder of diseases of the nervous system
G78;Remainder of diseases of the nervous system
G79;Remainder of diseases of the nervous system
G80;Remainder of diseases of the nervous system
G81;Remainder of diseases of the nervous system
G82;Remainder of diseases of the nervous system
G83;Remainder of diseases of the nervous system
G84;Remainder of diseases of the nervous system
G85;Remainder of diseases of the nervous system
G86;Remainder of diseases of the nervous system
G87;Remainder of diseases of the nervous system
G88;Remainder of diseases of the nervous system
G89;Remainder of diseases of the nervous system
G90;Remainder of diseases of the nervous system
G91;Remainder of diseases of the nervous system
G92;Remainder of diseases of the nervous system
G93;Remainder of diseases of the nervous system
G94;Remainder of diseases of the nervous system
G95;Remainder of diseases of the nervous system
G96;Remainder of diseases of the nervous system
G97;Remainder of diseases of the nervous system
G98;Remainder of diseases of the nervous system
H00;Diseases of the eye and adnexa
H01;Diseases of the eye and adnexa
H02;Diseases of the eye and adnexa
H03;Diseases of the eye and adnexa
H04;Diseases of the eye and adnexa
H05;Diseases of the eye and adnexa
H06;Diseases of the eye and adnexa
H07;Diseases of the eye and adnexa
H08;Diseases of the eye and adnexa
H09;Diseases of the eye and adnexa
H10;Diseases of the eye and adnexa
H11;Diseases of the eye and adnexa
H12;Diseases of the eye and adnexa
H13;Diseases of the eye and adnexa
H14;Diseases of the eye and adnexa
H15;Diseases of the eye and adnexa
H16;Diseases of the eye and adnexa
H17;Diseases of the eye and adnexa
H18;Diseases of the eye and adnexa
H19;Diseases of the eye and adnexa
H20;Diseases of the eye and adnexa
H21;Diseases of the eye and adnexa
H22;Diseases of the eye and adnexa
H23;Diseases of the eye and adnexa
H24;Diseases of the eye and adnexa
H25;Diseases of the eye and adnexa
H26;Diseases of the eye and adnexa
H27;Diseases of the eye and adnexa
H28;Diseases of the eye and adnexa
H29;Diseases of the eye and adnexa
H30;Diseases of the eye and adnexa
H31;Diseases of the eye and adnexa
H32;Diseases of the eye and adnexa
H33;Diseases of the eye and adnexa
H34;Diseases of the eye and adnexa
H35;Diseases of the eye and adnexa
H36;Diseases of the eye and adnexa
H37;Diseases of the eye and adnexa
H38;Diseases of the eye and adnexa
H39;Diseases of the eye and adnexa
H40;Diseases of the eye and adnexa
H41;Diseases of the eye and adnexa
H42;Diseases of the eye and adnexa
H43;Diseases of the eye and adnexa
H44;Diseases of the eye and adnexa
H45;Diseases of the eye and adnexa
H46;Diseases of the eye and adnexa
H47;Diseases of the eye and adnexa
H48;Diseases of the eye and adnexa
H49;Diseases of the eye and adnexa
H50;Diseases of the eye and adnexa
H51;Diseases of the eye and adnexa
H52;Diseases of the eye and adnexa
H53;Diseases of the eye and adnexa
H54;Diseases of the eye and adnexa
H55;Diseases of the eye and adnexa
H56;Diseases of the eye and adnexa
H57;Diseases of the eye and adnexa
H60;Diseases of the ear and mastoid process
H61;Diseases of the ear and mastoid process
H62;Diseases of the ear and mastoid process
H63;Diseases of the ear and mastoid process
H64;Diseases of the ear and mastoid process
H65;Diseases of the ear and mastoid process
H66;Diseases of the ear and mastoid process
H67;Diseases of the ear and mastoid process
H68;Diseases of the ear and mastoid process
H69;Diseases of the ear and mastoid process
H70;Diseases of the ear and mastoid process
H71;Diseases of the ear and mastoid process
H72;Diseases of the ear and mastoid process
H73;Diseases of the ear and mastoid process
H74;Diseases of the ear and mastoid process
H75;Diseases of the ear and mastoid process
H76;Diseases of the ear and mastoid process
H77;Diseases of the ear and mastoid process
H78;Diseases of the ear and mastoid process
H79;Diseases of the ear and mastoid process
H80;Diseases of the ear and mastoid process
H81;Diseases of the ear and mastoid process
H82;Diseases of the ear and mastoid process
H83;Diseases of the ear and mastoid process
H84;Diseases of the ear and mastoid process
H85;Diseases of the ear and mastoid process
H86;Diseases of the ear and mastoid process
H87;Diseases of the ear and mastoid process
H88;Diseases of the ear and mastoid process
H89;Diseases of the ear and mastoid process
H90;Diseases of the ear and mastoid process
H91;Diseases of the ear and mastoid process
H92;Diseases of the ear and mastoid process
H93;Diseases of the ear and mastoid process
I00;Diseases of the circulatory system
I01;Diseases of the circulatory system
I02;Diseases of the circulatory system
I03;Diseases of the circulatory system
I04;Diseases of the circulatory system
I05;Diseases of the circulatory system
I06;Diseases of the circulatory system
I07;Diseases of the circulatory system
I08;Diseases of the circulatory system
I09;Diseases of the circulatory system
I10;Diseases of the circulatory system
I11;Diseases of the circulatory system
I12;Diseases of the circulatory system
I13;Diseases of the circulatory system
I14;Diseases of the circulatory system
I15;Diseases of the circulatory system
I16;Diseases of the circulatory system
I17;Diseases of the circulatory system
I18;Diseases of the circulatory system
I19;Diseases of the circulatory system
I20;Diseases of the circulatory system
I21;Diseases of the circulatory system
I22;Diseases of the circulatory system
I23;Diseases of the circulatory system
I24;Diseases of the circulatory system
I25;Diseases of the circulatory system
I26;Diseases of the circulatory system
I27;Diseases of the circulatory system
I28;Diseases of the circulatory system
I29;Diseases of the circulatory system
I30;Diseases of the circulatory system
I31;Diseases of the circulatory system
I32;Diseases of the circulatory system
I33;Diseases of the circulatory system
I34;Diseases of the circulatory system
I35;Diseases of the circulatory system
I36;Diseases of the circulatory system
I37;Diseases of the circulatory system
I38;Diseases of the circulatory system
I39;Diseases of the circulatory system
I40;Diseases of the circulatory system
I41;Diseases of the circulatory system
I42;Diseases of the circulatory system
I43;Diseases of the circulatory system
I44;Diseases of the circulatory system
I45;Diseases of the circulatory system
I46;Diseases of the circulatory system
I47;Diseases of the circulatory system
I48;Diseases of the circulatory system
I49;Diseases of the circulatory system
I50;Diseases of the circulatory system
I51;Diseases of the circulatory system
I52;Diseases of the circulatory system
I53;Diseases of the circulatory system
I54;Diseases of the circulatory system
I55;Diseases of the circulatory system
I56;Diseases of the circulatory system
I57;Diseases of the circulatory system
I58;Diseases of the circulatory system
I59;Diseases of the circulatory system
I60;Diseases of the circulatory system
I61;Diseases of the circulatory system
I62;Diseases of the circulatory system
I63;Diseases of the circulatory system
I64;Diseases of the circulatory system
I65;Diseases of the circulatory system
I66;Diseases of the circulatory system
I67;Diseases of the circulatory system
I68;Diseases of the circulatory system
I69;Diseases of the circulatory system
I70;Diseases of the circulatory system
I71;Diseases of the circulatory system
I72;Diseases of the circulatory system
I73;Diseases of the circulatory system
I74;Diseases of the circulatory system
I75;Diseases of the circulatory system
I76;Diseases of the circulatory system
I77;Diseases of the circulatory system
I78;Diseases of the circulatory system
I79;Diseases of the circulatory system
I80;Diseases of the circulatory system
I81;Diseases of the circulatory system
I82;Diseases of the circulatory system
I83;Diseases of the circulatory system
I84;Diseases of the circulatory system
I85;Diseases of the circulatory system
I86;Diseases of the circulatory system
I87;Diseases of the circulatory system
I88;Diseases of the circulatory system
I89;Diseases of the circulatory system
I90;Diseases of the circulatory system
I91;Diseases of the circulatory system
I92;Diseases of the circulatory system
I93;Diseases of the circulatory system
I94;Diseases of the circulatory system
I95;Diseases of the circulatory system
I96;Diseases of the circulatory system
I97;Diseases of the circulatory system
I98;Diseases of the circulatory system
I99;Diseases of the circulatory system
I00;Acute rheumatic fever and chronic rheumatic heart diseases
I01;Acute rheumatic fever and chronic rheumatic heart diseases
I02;Acute rheumatic fever and chronic rheumatic heart diseases
I03;Acute rheumatic fever and chronic rheumatic heart diseases
I04;Acute rheumatic fever and chronic rheumatic heart diseases
I05;Acute rheumatic fever and chronic rheumatic heart diseases
I06;Acute rheumatic fever and chronic rheumatic heart diseases
I07;Acute rheumatic fever and chronic rheumatic heart diseases
I08;Acute rheumatic fever and chronic rheumatic heart diseases
I09;Acute rheumatic fever and chronic rheumatic heart diseases
I10;Hypertensive diseases
I11;Hypertensive diseases
I12;Hypertensive diseases
I13;Hypertensive diseases
I20;Ischaemic heart diseases
I21;Ischaemic heart diseases
I22;Ischaemic heart diseases
I23;Ischaemic heart diseases
I24;Ischaemic heart diseases
I25;Ischaemic heart diseases
I26;Other heart diseases
I27;Other heart diseases
I28;Other heart diseases
I29;Other heart diseases
I30;Other heart diseases
I31;Other heart diseases
I32;Other heart diseases
I33;Other heart diseases
I34;Other heart diseases
I35;Other heart diseases
I36;Other heart diseases
I37;Other heart diseases
I38;Other heart diseases
I39;Other heart diseases
I40;Other heart diseases
I41;Other heart diseases
I42;Other heart diseases
I43;Other heart diseases
I44;Other heart diseases
I45;Other heart diseases
I46;Other heart diseases
I47;Other heart diseases
I48;Other heart diseases
I49;Other heart diseases
I50;Other heart diseases
I51;Other heart diseases
I60;Cerebrovascular diseases
I61;Cerebrovascular diseases
I62;Cerebrovascular diseases
I63;Cerebrovascular diseases
I64;Cerebrovascular diseases
I65;Cerebrovascular diseases
I66;Cerebrovascular diseases
I67;Cerebrovascular diseases
I68;Cerebrovascular diseases
I69;Cerebrovascular diseases
I70;Atherosclerosis
I71;Remainder of diseases of the circulatory system
I72;Remainder of diseases of the circulatory system
I73;Remainder of diseases of the circulatory system
I74;Remainder of diseases of the circulatory system
I75;Remainder of diseases of the circulatory system
I76;Remainder of diseases of the circulatory system
I77;Remainder of diseases of the circulatory system
I78;Remainder of diseases of the circulatory system
I79;Remainder of diseases of the circulatory system
I80;Remainder of diseases of the circulatory system
I81;Remainder of diseases of the circulatory system
I82;Remainder of diseases of the circulatory system
I83;Remainder of diseases of the circulatory system
I84;Remainder of diseases of the circulatory system
I85;Remainder of diseases of the circulatory system
I86;Remainder of diseases of the circulatory system
I87;Remainder of diseases of the circulatory system
I88;Remainder of diseases of the circulatory system
I89;Remainder of diseases of the circulatory system
I90;Remainder of diseases of the circulatory system
I91;Remainder of diseases of the circulatory system
I92;Remainder of diseases of the circulatory system
I93;Remainder of diseases of the circulatory system
I94;Remainder of diseases of the circulatory system
I95;Remainder of diseases of the circulatory system
I96;Remainder of diseases of the circulatory system
I97;Remainder of diseases of the circulatory system
I98;Remainder of diseases of the circulatory system
I99;Remainder of diseases of the circulatory system
J00;Diseases of the respiratory system
J01;Diseases of the respiratory system
J02;Diseases of the respiratory system
J03;Diseases of the respiratory system
J04;Diseases of the respiratory system
J05;Diseases of the respiratory system
J06;Diseases of the respiratory system
J07;Diseases of the respiratory system
J08;Diseases of the respiratory system
J09;Diseases of the respiratory system
J10;Diseases of the respiratory system
J11;Diseases of the respiratory system
J12;Diseases of the respiratory system
J13;Diseases of the respiratory system
J14;Diseases of the respiratory system
J15;Diseases of the respiratory system
J16;Diseases of the respiratory system
J17;Diseases of the respiratory system
J18;Diseases of the respiratory system
J19;Diseases of the respiratory system
J20;Diseases of the respiratory system
J21;Diseases of the respiratory system
J22;Diseases of the respiratory system
J23;Diseases of the respiratory system
J24;Diseases of the respiratory system
J25;Diseases of the respiratory system
J26;Diseases of the respiratory system
J27;Diseases of the respiratory system
J28;Diseases of the respiratory system
J29;Diseases of the respiratory system
J30;Diseases of the respiratory system
J31;Diseases of the respiratory system
J32;Diseases of the respiratory system
J33;Diseases of the respiratory system
J34;Diseases of the respiratory system
J35;Diseases of the respiratory system
J36;Diseases of the respiratory system
J37;Diseases of the respiratory system
J38;Diseases of the respiratory system
J39;Diseases of the respiratory system
J40;Diseases of the respiratory system
J41;Diseases of the respiratory system
J42;Diseases of the respiratory system
J43;Diseases of the respiratory system
J44;Diseases of the respiratory system
J45;Diseases of the respiratory system
J46;Diseases of the respiratory system
J47;Diseases of the respiratory system
J48;Diseases of the respiratory system
J49;Diseases of the respiratory system
J50;Diseases of the respiratory system
J51;Diseases of the respiratory system
J52;Diseases of the respiratory system
J53;Diseases of the respiratory system
J54;Diseases of the respiratory system
J55;Diseases of the respiratory system
J56;Diseases of the respiratory system
J57;Diseases of the respiratory system
J58;Diseases of the respiratory system
J59;Diseases of the respiratory system
J60;Diseases of the respiratory system
J61;Diseases of the respiratory system
J62;Diseases of the respiratory system
J63;Diseases of the respiratory system
J64;Diseases of the respiratory system
J65;Diseases of the respiratory system
J66;Diseases of the respiratory system
J67;Diseases of the respiratory system
J68;Diseases of the respiratory system
J69;Diseases of the respiratory system
J70;Diseases of the respiratory system
J71;Diseases of the respiratory system
J72;Diseases of the respiratory system
J73;Diseases of the respiratory system
J74;Diseases of the respiratory system
J75;Diseases of the respiratory system
J76;Diseases of the respiratory system
J77;Diseases of the respiratory system
J78;Diseases of the respiratory system
J79;Diseases of the respiratory system
J80;Diseases of the respiratory system
J81;Diseases of the respiratory system
J82;Diseases of the respiratory system
J83;Diseases of the respiratory system
J84;Diseases of the respiratory system
J85;Diseases of the respiratory system
J86;Diseases of the respiratory system
J87;Diseases of the respiratory system
J88;Diseases of the respiratory system
J89;Diseases of the respiratory system
J90;Diseases of the respiratory system
J91;Diseases of the respiratory system
J92;Diseases of the respiratory system
J93;Diseases of the respiratory system
J94;Diseases of the respiratory system
J95;Diseases of the respiratory system
J96;Diseases of the respiratory system
J97;Diseases of the respiratory system
J98;Diseases of the respiratory system
J10;Influenza
J11;Influenza
J12;Pneumonia
J13;Pneumonia
J14;Pneumonia
J15;Pneumonia
J16;Pneumonia
J17;Pneumonia
J18;Pneumonia
J20;Other acute lower respiratory infections
J21;Other acute lower respiratory infections
J22;Other acute lower respiratory infections
J40;Chronic lower respiratory diseases
J41;Chronic lower respiratory diseases
J42;Chronic lower respiratory diseases
J43;Chronic lower respiratory diseases
J44;Chronic lower respiratory diseases
J45;Chronic lower respiratory diseases
J46;Chronic lower respiratory diseases
J47;Chronic lower respiratory diseases
J00;Remainder of diseases of the respiratory system
J01;Remainder of diseases of the respiratory system
J02;Remainder of diseases of the respiratory system
J03;Remainder of diseases of the respiratory system
J04;Remainder of diseases of the respiratory system
J05;Remainder of diseases of the respiratory system
J06;Remainder of diseases of the respiratory system
J30;Remainder of diseases of the respiratory system
J31;Remainder of diseases of the respiratory system
J32;Remainder of diseases of the respiratory system
J33;Remainder of diseases of the respiratory system
J34;Remainder of diseases of the respiratory system
J35;Remainder of diseases of the respiratory system
J36;Remainder of diseases of the respiratory system
J37;Remainder of diseases of the respiratory system
J38;Remainder of diseases of the respiratory system
J39;Remainder of diseases of the respiratory system
J60;Remainder of diseases of the respiratory system
J61;Remainder of diseases of the respiratory system
J62;Remainder of diseases of the respiratory system
J63;Remainder of diseases of the respiratory system
J64;Remainder of diseases of the respiratory system
J65;Remainder of diseases of the respiratory system
J66;Remainder of diseases of the respiratory system
J67;Remainder of diseases of the respiratory system
J68;Remainder of diseases of the respiratory system
